lngDeg_current,Mi8,Pixel4,Pixel4Modded,Pixel4XL,Pixel4XLModded,Pixel5,SamsungS20Ultra
-121.88411740000001,0,1,0,0,0,0,0
-122.1816945,1,0,0,0,0,0,0
-122.0681838,0,0,0,1,0,0,0
-122.2880892,0,0,0,1,0,0,0
-121.8885767,0,1,0,0,0,0,0
-122.3753268,0,1,0,0,0,0,0
-122.09698519999999,0,0,0,0,1,0,0
-122.1618227,0,0,0,0,1,0,0
-122.3533547,1,0,0,0,0,0,0
-122.2893811,0,0,0,0,0,1,0
-122.0676656,0,1,0,0,0,0,0
-122.2728445,0,0,0,1,0,0,0
-122.09233619999999,0,1,0,0,0,0,0
-122.10295729999999,0,0,0,0,0,0,1
-122.4096027,0,1,0,0,0,0,0
-122.06948329999999,0,1,0,0,0,0,0
-122.1789903,0,0,0,1,0,0,0
-122.08691100000001,0,0,0,1,0,0,0
-122.260479,0,0,0,0,1,0,0
-122.2767908,0,0,0,1,0,0,0
-122.2942635,0,0,0,0,1,0,0
-122.05976159999999,0,1,0,0,0,0,0
-122.0946541,0,0,0,0,0,1,0
-121.890977,0,1,0,0,0,0,0
-122.0486717,0,0,0,0,0,0,1
-122.072172,0,0,0,1,0,0,0
-122.1445648,0,0,0,1,0,0,0
-122.0688878,0,1,0,0,0,0,0
-122.29363329999998,0,0,1,0,0,0,0
-122.20615829999998,0,1,0,0,0,0,0
-122.2982293,0,1,0,0,0,0,0
-122.24948590000001,0,0,0,1,0,0,0
-122.4222602,0,1,0,0,0,0,0
-122.08374679999999,0,1,0,0,0,0,0
-122.0845981,0,0,0,0,0,1,0
-122.15420049999999,1,0,0,0,0,0,0
-122.2951363,0,1,0,0,0,0,0
-122.06991509999999,0,0,0,1,0,0,0
-122.26780590000001,0,0,0,0,0,1,0
-122.0877935,0,1,0,0,0,0,0
-122.2577987,0,0,0,1,0,0,0
-122.1513777,0,0,0,0,1,0,0
-122.082321,0,1,0,0,0,0,0
-122.084276,0,0,0,0,0,1,0
-122.08224560000001,0,1,0,0,0,0,0
-121.88627460000001,0,1,0,0,0,0,0
-122.1914656,0,0,0,1,0,0,0
-122.2627932,0,1,0,0,0,0,0
-122.26975120000002,0,1,0,0,0,0,0
-122.06285079999999,1,0,0,0,0,0,0
-122.3973577,0,1,0,0,0,0,0
-122.3118217,0,1,0,0,0,0,0
-122.0248544,0,0,0,0,0,0,1
-122.3167152,0,0,0,1,0,0,0
-122.2640952,0,0,0,1,0,0,0
-122.0753257,0,0,0,1,0,0,0
-121.88433540000001,0,1,0,0,0,0,0
-122.06726640000001,1,0,0,0,0,0,0
-122.08767809999999,0,0,0,0,0,0,1
-122.09213359999998,0,0,0,0,0,0,1
-122.1352649,0,0,0,1,0,0,0
-122.2223896,0,0,0,1,0,0,0
-122.05897560000001,0,0,0,0,1,0,0
-122.23275590000002,0,1,0,0,0,0,0
-122.27511899999999,0,0,0,0,0,1,0
-122.14020749999999,1,0,0,0,0,0,0
-122.09143390000001,0,1,0,0,0,0,0
-122.0699426,0,0,1,0,0,0,0
-122.20956509999998,0,1,0,0,0,0,0
-122.2968374,1,0,0,0,0,0,0
-121.8895228,0,0,0,0,0,0,1
-122.1222741,0,0,0,0,0,0,1
-122.0916116,1,0,0,0,0,0,0
-122.0591956,1,0,0,0,0,0,0
-121.88690659999999,0,1,0,0,0,0,0
-122.0660486,0,0,0,0,0,1,0
-122.06992609999999,0,0,0,1,0,0,0
-122.2327499,0,0,0,1,0,0,0
-122.21990900000002,0,0,0,0,1,0,0
-122.33945600000001,0,1,0,0,0,0,0
-122.08044779999999,0,0,0,0,1,0,0
-122.23272859999999,0,0,0,0,0,1,0
-122.223468,0,1,0,0,0,0,0
-122.068025,0,0,0,1,0,0,0
-121.8919913,0,0,0,0,0,0,1
-121.89667150000001,0,1,0,0,0,0,0
-122.1030131,0,0,0,0,0,1,0
-122.090258,0,1,0,0,0,0,0
-121.8993648,0,1,0,0,0,0,0
-122.06091210000001,0,1,0,0,0,0,0
-122.3815216,0,1,0,0,0,0,0
-122.08858659999999,0,0,0,0,1,0,0
-122.14796799999999,0,1,0,0,0,0,0
-122.0934857,0,0,0,0,0,0,1
-122.2905745,0,1,0,0,0,0,0
-122.33269209999999,0,0,0,1,0,0,0
-122.2994067,1,0,0,0,0,0,0
-121.89946440000001,0,1,0,0,0,0,0
-122.0803229,0,1,0,0,0,0,0
-122.36140159999998,1,0,0,0,0,0,0
-122.08907859999998,0,0,0,0,0,1,0
-122.2918728,0,0,0,1,0,0,0
-122.06730400000001,1,0,0,0,0,0,0
-122.10093959999999,0,1,0,0,0,0,0
-122.0798605,0,0,0,1,0,0,0
-122.09450420000002,0,0,0,0,1,0,0
-122.07795300000001,1,0,0,0,0,0,0
-122.3393867,0,0,0,1,0,0,0
-122.06856210000001,0,0,0,0,1,0,0
-122.0920861,0,0,0,0,0,0,1
-122.31355320000002,0,1,0,0,0,0,0
-121.8872108,0,0,0,0,0,0,1
-122.2266601,0,1,0,0,0,0,0
-122.0902745,0,1,0,0,0,0,0
-122.1160625,0,1,0,0,0,0,0
-122.39975520000002,1,0,0,0,0,0,0
-122.07075470000001,0,1,0,0,0,0,0
-122.2528605,0,1,0,0,0,0,0
-122.0847629,0,0,0,0,0,0,1
-121.88401770000002,0,1,0,0,0,0,0
-122.36444820000001,0,1,0,0,0,0,0
-122.414345,0,1,0,0,0,0,0
-122.0879315,1,0,0,0,0,0,0
-122.2845545,0,1,0,0,0,0,0
-121.88664440000001,0,0,0,0,0,0,1
-122.29002290000001,0,1,0,0,0,0,0
-122.4282669,1,0,0,0,0,0,0
-122.0920173,0,0,0,0,0,1,0
-122.07987460000001,0,0,0,1,0,0,0
-121.88644359999999,0,0,0,0,0,0,1
-122.08730849999999,1,0,0,0,0,0,0
-121.9002395,0,1,0,0,0,0,0
-122.20823850000001,0,1,0,0,0,0,0
-122.37722749999999,0,1,0,0,0,0,0
-122.24383040000001,0,0,0,0,0,1,0
-122.07263629999998,1,0,0,0,0,0,0
-122.32815559999999,0,0,0,1,0,0,0
-122.29067690000001,0,0,0,0,0,1,0
-122.0590139,0,0,0,0,1,0,0
-122.2084314,0,0,0,0,1,0,0
-121.89567350000002,0,1,0,0,0,0,0
-122.0950237,0,0,0,0,1,0,0
-122.3910248,0,0,0,1,0,0,0
-122.0043895,0,0,0,1,0,0,0
-122.27626380000001,0,1,0,0,0,0,0
-122.04818449999999,0,0,0,1,0,0,0
-122.40580829999999,0,1,0,0,0,0,0
-122.10299199999999,0,1,0,0,0,0,0
-121.9003791,0,1,0,0,0,0,0
-122.17904479999999,0,0,0,1,0,0,0
-122.34880079999999,0,1,0,0,0,0,0
-122.31455159999999,1,0,0,0,0,0,0
-122.06822520000001,0,1,0,0,0,0,0
-122.42349660000001,1,0,0,0,0,0,0
-122.08024679999998,0,1,0,0,0,0,0
-122.08208429999999,0,1,0,0,0,0,0
-122.0600057,0,1,0,0,0,0,0
-122.403521,1,0,0,0,0,0,0
-122.0828138,0,0,0,0,0,0,1
-122.11728470000001,0,0,1,0,0,0,0
-122.08880590000001,0,1,0,0,0,0,0
-122.2713178,0,0,0,1,0,0,0
-122.06126040000001,0,1,0,0,0,0,0
-122.0401703,0,0,0,0,0,1,0
-122.0877008,0,0,0,0,0,1,0
-122.2443482,0,1,0,0,0,0,0
-122.0897038,0,0,0,0,0,1,0
-121.8866386,0,1,0,0,0,0,0
-122.08383789999999,0,1,0,0,0,0,0
-122.35880359999999,0,0,0,1,0,0,0
-122.42424820000001,0,1,0,0,0,0,0
-122.32010349999999,0,0,0,1,0,0,0
-122.36337420000001,0,1,0,0,0,0,0
-122.29130659999998,0,0,0,0,1,0,0
-122.40103229999998,0,1,0,0,0,0,0
-122.06843740000001,0,1,0,0,0,0,0
-122.35409950000002,1,0,0,0,0,0,0
-122.29410220000001,0,0,0,0,0,1,0
-122.42878300000001,0,0,0,1,0,0,0
-122.2425062,0,1,0,0,0,0,0
-121.8977945,0,0,0,0,0,0,1
-122.2827202,0,1,0,0,0,0,0
-122.2407595,0,1,0,0,0,0,0
-122.2898919,0,0,0,1,0,0,0
-122.04819029999999,0,0,0,0,0,0,1
-121.8852549,0,1,0,0,0,0,0
-122.07817460000001,0,0,0,0,1,0,0
-122.33145309999999,0,0,0,1,0,0,0
-122.1160566,1,0,0,0,0,0,0
-122.425651,0,0,0,1,0,0,0
-122.06641540000001,0,0,0,1,0,0,0
-122.4275229,0,1,0,0,0,0,0
-122.24736419999999,0,0,1,0,0,0,0
-122.189677,1,0,0,0,0,0,0
-122.41884440000001,0,0,0,1,0,0,0
-122.091944,0,0,1,0,0,0,0
-122.10304070000001,0,1,0,0,0,0,0
-122.25934509999999,0,1,0,0,0,0,0
-122.0932148,0,0,0,0,0,0,1
-121.8898933,0,0,0,0,0,0,1
-122.0670876,0,1,0,0,0,0,0
-122.24076940000002,0,1,0,0,0,0,0
-122.07806049999999,0,1,0,0,0,0,0
-122.38015449999999,0,1,0,0,0,0,0
-122.06189350000001,0,1,0,0,0,0,0
-122.3628622,0,1,0,0,0,0,0
-122.08613700000001,0,0,0,0,0,1,0
-122.42253659999999,1,0,0,0,0,0,0
-122.129704,0,0,1,0,0,0,0
-122.1216837,0,1,0,0,0,0,0
-122.10305420000002,0,0,0,0,0,1,0
-122.16766609999999,0,0,0,1,0,0,0
-122.2444731,0,0,1,0,0,0,0
-122.2265882,0,1,0,0,0,0,0
-122.2545028,0,1,0,0,0,0,0
-122.2941703,0,0,0,0,0,1,0
-122.13544979999999,1,0,0,0,0,0,0
-122.0699101,0,1,0,0,0,0,0
-122.1406366,0,1,0,0,0,0,0
-121.8884314,0,1,0,0,0,0,0
-122.290237,0,0,0,1,0,0,0
-122.11491090000001,0,1,0,0,0,0,0
-122.07254280000001,0,0,0,0,1,0,0
-122.26288249999999,0,0,0,1,0,0,0
-122.0917574,0,0,0,0,0,1,0
-122.07082209999999,0,1,0,0,0,0,0
-121.8945917,0,1,0,0,0,0,0
-122.28968119999999,0,0,0,0,0,1,0
-122.24503290000001,0,0,0,1,0,0,0
-122.2629909,0,1,0,0,0,0,0
-122.0628148,0,1,0,0,0,0,0
-122.41556489999999,0,0,0,1,0,0,0
-122.00528919999999,0,0,0,1,0,0,0
-122.0601649,0,1,0,0,0,0,0
-122.27891159999999,0,1,0,0,0,0,0
-121.8999741,0,1,0,0,0,0,0
-122.0665191,0,0,1,0,0,0,0
-121.8905719,0,0,0,0,0,0,1
-122.2865379,0,0,0,1,0,0,0
-121.8845346,0,0,0,0,0,0,1
-122.0750314,1,0,0,0,0,0,0
-122.32132849999999,1,0,0,0,0,0,0
-122.03440259999998,0,0,0,0,0,0,1
-122.2342898,0,0,0,1,0,0,0
-122.2526189,0,1,0,0,0,0,0
-122.2763169,0,0,1,0,0,0,0
-122.30895929999998,0,0,0,1,0,0,0
-122.38901670000001,0,1,0,0,0,0,0
-122.4254121,0,0,0,1,0,0,0
-122.0762428,0,1,0,0,0,0,0
-122.18524479999999,1,0,0,0,0,0,0
-122.0324491,0,0,0,0,0,0,1
-121.8846979,0,1,0,0,0,0,0
-122.25800929999998,0,1,0,0,0,0,0
-121.8889608,0,0,0,0,0,0,1
-122.23719740000001,0,0,1,0,0,0,0
-122.07174170000002,0,0,0,1,0,0,0
-122.10161979999998,0,1,0,0,0,0,0
-121.8831771,0,1,0,0,0,0,0
-121.8874466,0,1,0,0,0,0,0
-122.0781899,0,0,0,1,0,0,0
-122.32463349999999,0,0,0,1,0,0,0
-122.4277452,0,1,0,0,0,0,0
-122.0487263,0,0,0,0,0,0,1
-122.419422,0,0,0,1,0,0,0
-122.2826763,0,1,0,0,0,0,0
-122.26390970000001,0,0,0,0,0,1,0
-122.2810514,0,0,1,0,0,0,0
-122.2500351,0,0,0,1,0,0,0
-122.09678290000001,0,1,0,0,0,0,0
-121.88718459999998,0,0,0,0,0,0,1
-122.2772993,0,1,0,0,0,0,0
-122.32443490000001,0,0,0,1,0,0,0
-122.0950561,0,0,0,0,0,1,0
-122.1021555,0,0,0,0,0,0,1
-121.98683940000001,0,0,0,1,0,0,0
-122.1143412,0,0,1,0,0,0,0
-122.1225628,0,1,0,0,0,0,0
-122.08506200000001,0,0,0,0,0,1,0
-122.06148200000001,0,0,1,0,0,0,0
-122.2912173,0,1,0,0,0,0,0
-122.3555562,0,1,0,0,0,0,0
-122.4224746,0,1,0,0,0,0,0
-122.0628236,0,0,0,1,0,0,0
-122.09171129999999,0,1,0,0,0,0,0
-122.0679632,0,1,0,0,0,0,0
-122.0725324,0,0,0,0,1,0,0
-122.2159822,0,1,0,0,0,0,0
-121.8882703,0,1,0,0,0,0,0
-122.0721153,0,1,0,0,0,0,0
-122.2089097,1,0,0,0,0,0,0
-122.08053559999999,1,0,0,0,0,0,0
-122.06797649999999,0,0,0,0,1,0,0
-122.10428859999999,0,0,0,0,0,1,0
-121.89210770000001,0,1,0,0,0,0,0
-121.88608400000001,0,0,0,0,0,0,1
-121.99644860000001,0,0,0,0,0,0,1
-122.08351770000002,0,1,0,0,0,0,0
-122.14057959999998,0,1,0,0,0,0,0
-121.99306000000001,0,0,0,0,0,0,1
-122.4008693,1,0,0,0,0,0,0
-122.09955420000001,0,1,0,0,0,0,0
-121.88797749999999,0,1,0,0,0,0,0
-122.1029946,0,0,0,0,0,1,0
-122.06204509999999,0,1,0,0,0,0,0
-122.11557350000001,0,1,0,0,0,0,0
-122.0725213,0,1,0,0,0,0,0
-121.89058929999999,0,0,0,0,0,0,1
-122.29292959999998,0,0,0,1,0,0,0
-122.37912879999999,0,1,0,0,0,0,0
-122.09623400000001,0,0,0,0,0,0,1
-122.11641780000001,0,0,0,0,1,0,0
-122.426984,0,1,0,0,0,0,0
-122.4246509,0,0,0,1,0,0,0
-121.8881784,0,1,0,0,0,0,0
-122.09690259999998,0,0,0,0,1,0,0
-121.8977335,0,1,0,0,0,0,0
-122.28616240000001,0,0,0,0,0,1,0
-122.0848176,0,0,0,0,0,1,0
-122.3398415,0,1,0,0,0,0,0
-122.0912288,0,1,0,0,0,0,0
-121.88888700000001,0,0,0,0,0,0,1
-122.24356929999999,0,0,0,1,0,0,0
-121.8953439,0,1,0,0,0,0,0
-122.41931650000001,0,1,0,0,0,0,0
-121.8898014,0,1,0,0,0,0,0
-122.21680079999999,0,1,0,0,0,0,0
-122.06359280000001,0,0,0,1,0,0,0
-122.2346749,0,1,0,0,0,0,0
-121.8883348,0,1,0,0,0,0,0
-122.1904686,0,1,0,0,0,0,0
-122.1702963,0,0,0,1,0,0,0
-122.1024841,0,0,0,0,0,1,0
-122.2649271,0,1,0,0,0,0,0
-122.2431096,0,1,0,0,0,0,0
-122.06835840000001,1,0,0,0,0,0,0
-122.3037388,0,1,0,0,0,0,0
-122.14528689999999,0,0,0,0,1,0,0
-122.2843066,0,1,0,0,0,0,0
-122.209047,0,0,0,1,0,0,0
-122.3812523,0,0,0,0,1,0,0
-121.88248899999999,0,1,0,0,0,0,0
-122.42562209999998,0,0,0,1,0,0,0
-122.0720193,0,0,0,0,0,1,0
-121.8840774,0,0,0,0,0,0,1
-122.2916118,0,0,0,1,0,0,0
-122.3991938,1,0,0,0,0,0,0
-122.21332269999999,0,1,0,0,0,0,0
-122.0675466,0,1,0,0,0,0,0
-122.4227988,0,0,0,1,0,0,0
-122.09564590000001,0,0,1,0,0,0,0
-122.27406140000001,0,1,0,0,0,0,0
-122.2876615,0,0,1,0,0,0,0
-122.06845200000001,0,1,0,0,0,0,0
-122.0758652,0,1,0,0,0,0,0
-122.3977009,0,0,0,1,0,0,0
-122.24395459999998,0,0,0,1,0,0,0
-122.42882250000001,1,0,0,0,0,0,0
-122.09601299999999,0,0,0,0,0,0,1
-122.1194162,0,0,0,0,0,1,0
-122.09480900000001,0,0,0,0,0,0,1
-122.2428446,0,0,0,0,0,1,0
-122.29741229999999,0,1,0,0,0,0,0
-122.2805271,0,0,1,0,0,0,0
-121.88380500000001,0,1,0,0,0,0,0
-122.0769513,0,0,0,0,0,1,0
-122.11568329999999,0,0,0,1,0,0,0
-122.09901629999999,0,0,0,0,1,0,0
-122.25234920000001,0,1,0,0,0,0,0
-122.1298152,0,0,0,1,0,0,0
-121.8857565,0,0,0,0,0,0,1
-122.37842420000001,0,1,0,0,0,0,0
-122.10035740000001,0,0,0,0,0,1,0
-122.39897409999999,1,0,0,0,0,0,0
-122.06340290000001,0,1,0,0,0,0,0
-121.88954199999999,0,0,0,0,0,0,1
-122.06801409999998,0,0,1,0,0,0,0
-122.0725341,0,0,0,1,0,0,0
-122.0848639,0,0,0,0,0,0,1
-122.1750615,0,1,0,0,0,0,0
-122.1024783,0,1,0,0,0,0,0
-122.3480068,0,0,0,1,0,0,0
-122.0937778,0,1,0,0,0,0,0
-121.8978133,0,1,0,0,0,0,0
-122.2903585,0,0,0,1,0,0,0
-122.10427490000001,0,1,0,0,0,0,0
-122.21078370000001,0,1,0,0,0,0,0
-122.29913810000001,1,0,0,0,0,0,0
-122.09410349999999,0,1,0,0,0,0,0
-122.09297430000001,0,1,0,0,0,0,0
-122.2594351,0,1,0,0,0,0,0
-122.42609879999999,0,0,0,1,0,0,0
-122.27212800000001,1,0,0,0,0,0,0
-122.08004550000001,0,0,0,1,0,0,0
-122.1194582,0,1,0,0,0,0,0
-121.88786259999999,0,1,0,0,0,0,0
-122.0909126,1,0,0,0,0,0,0
-122.3644545,0,0,0,1,0,0,0
-122.07781820000001,0,1,0,0,0,0,0
-122.0840838,0,1,0,0,0,0,0
-122.06928880000001,0,0,0,0,1,0,0
-122.2781794,0,1,0,0,0,0,0
-122.09661659999999,0,1,0,0,0,0,0
-122.20998829999999,0,0,0,1,0,0,0
-121.8862618,0,0,0,0,0,0,1
-121.8891853,0,0,0,0,0,0,1
-122.24246229999999,0,0,1,0,0,0,0
-122.4014094,0,1,0,0,0,0,0
-121.8883787,0,1,0,0,0,0,0
-122.0777798,0,1,0,0,0,0,0
-122.2906219,1,0,0,0,0,0,0
-122.10286310000001,0,1,0,0,0,0,0
-122.34873700000001,1,0,0,0,0,0,0
-122.0934658,0,0,0,0,0,0,1
-122.11035919999999,0,0,0,0,0,0,1
-122.1190071,1,0,0,0,0,0,0
-122.183567,1,0,0,0,0,0,0
-122.0725511,0,1,0,0,0,0,0
-122.23719340000001,0,0,0,1,0,0,0
-122.27215109999999,0,0,0,0,0,1,0
-122.2529899,0,0,0,1,0,0,0
-122.24381840000001,0,1,0,0,0,0,0
-122.0899838,0,1,0,0,0,0,0
-122.38746450000001,0,1,0,0,0,0,0
-122.0088412,1,0,0,0,0,0,0
-121.88928729999999,0,1,0,0,0,0,0
-121.89789979999999,0,0,0,0,0,0,1
-122.243569,0,0,0,1,0,0,0
-122.0601757,0,0,0,0,0,1,0
-122.2798524,0,1,0,0,0,0,0
-122.16608459999999,0,1,0,0,0,0,0
-122.2744121,0,0,1,0,0,0,0
-122.29180530000001,0,0,0,1,0,0,0
-122.29865600000001,1,0,0,0,0,0,0
-122.23997549999999,0,1,0,0,0,0,0
-122.0962606,0,1,0,0,0,0,0
-122.0616861,0,0,0,1,0,0,0
-122.3458449,0,1,0,0,0,0,0
-122.1961861,0,1,0,0,0,0,0
-122.36439309999999,0,1,0,0,0,0,0
-122.06628429999999,0,1,0,0,0,0,0
-122.0699232,0,0,0,1,0,0,0
-122.42243529999999,0,1,0,0,0,0,0
-122.39232779999999,0,0,0,0,1,0,0
-122.1166182,0,0,0,0,0,0,1
-122.3353297,0,1,0,0,0,0,0
-122.42234769999999,0,0,0,1,0,0,0
-122.27054640000001,0,1,0,0,0,0,0
-122.2613098,0,1,0,0,0,0,0
-122.07811650000001,1,0,0,0,0,0,0
-122.0836494,0,0,0,1,0,0,0
-122.068823,0,0,0,0,0,1,0
-122.0479304,1,0,0,0,0,0,0
-121.8896222,0,0,0,0,0,0,1
-122.24010039999999,0,0,0,1,0,0,0
-122.091748,0,0,0,0,0,0,1
-122.07148329999998,0,0,0,1,0,0,0
-122.0699084,0,1,0,0,0,0,0
-122.08996470000001,0,0,0,0,0,0,1
-122.06774709999999,0,1,0,0,0,0,0
-122.0696166,0,1,0,0,0,0,0
-122.0871027,0,1,0,0,0,0,0
-122.1534414,1,0,0,0,0,0,0
-122.2443827,0,0,1,0,0,0,0
-122.24554760000001,0,1,0,0,0,0,0
-122.30113190000002,0,1,0,0,0,0,0
-122.1635199,0,0,0,1,0,0,0
-122.09185330000001,0,0,0,0,0,1,0
-122.07001159999999,0,1,0,0,0,0,0
-121.88612590000001,0,1,0,0,0,0,0
-121.889835,0,1,0,0,0,0,0
-122.24501740000001,0,0,0,1,0,0,0
-122.2184512,0,1,0,0,0,0,0
-122.0958436,0,1,0,0,0,0,0
-122.0942783,0,1,0,0,0,0,0
-121.886201,0,1,0,0,0,0,0
-122.2769155,0,0,0,0,1,0,0
-122.07679569999999,0,0,0,0,0,1,0
-122.42741720000001,0,1,0,0,0,0,0
-122.28968770000002,0,0,0,1,0,0,0
-122.2937074,0,1,0,0,0,0,0
-122.15928829999999,0,1,0,0,0,0,0
-122.1039534,0,0,0,1,0,0,0
-122.07253259999999,0,0,0,1,0,0,0
-122.2917879,0,0,0,0,0,1,0
-122.2453852,0,0,0,1,0,0,0
-122.1664244,0,1,0,0,0,0,0
-122.06120959999998,0,1,0,0,0,0,0
-121.88722250000001,0,0,0,0,0,0,1
-122.23348490000002,0,0,0,0,1,0,0
-122.40440900000002,0,0,0,1,0,0,0
-122.09376740000002,0,0,0,0,0,1,0
-122.07907040000002,1,0,0,0,0,0,0
-122.2582226,0,0,0,1,0,0,0
-122.0761703,0,0,0,0,0,0,1
-122.377509,0,0,0,1,0,0,0
-121.8827042,0,1,0,0,0,0,0
-122.0781999,0,0,0,0,1,0,0
-122.26442779999999,0,0,0,1,0,0,0
-122.23350330000001,0,1,0,0,0,0,0
-122.34271409999998,0,0,0,1,0,0,0
-122.2964471,0,0,0,1,0,0,0
-122.15584299999999,0,1,0,0,0,0,0
-122.27854409999999,0,0,1,0,0,0,0
-122.06157730000001,1,0,0,0,0,0,0
-122.12713079999999,0,0,0,0,0,0,1
-122.3542988,0,0,0,1,0,0,0
-122.07716359999999,0,0,0,0,0,1,0
-122.3008143,1,0,0,0,0,0,0
-121.8848581,0,0,0,0,0,0,1
-122.08084369999999,1,0,0,0,0,0,0
-121.88302250000001,0,0,0,0,0,0,1
-122.09684650000001,0,0,0,0,0,1,0
-122.0677932,0,1,0,0,0,0,0
-122.0876866,0,1,0,0,0,0,0
-122.0945326,0,1,0,0,0,0,0
-122.2220236,1,0,0,0,0,0,0
-122.2882429,0,0,0,0,1,0,0
-122.10178459999999,0,0,0,0,0,1,0
-122.1521529,0,0,0,1,0,0,0
-122.23304920000001,0,0,1,0,0,0,0
-122.06642520000001,0,1,0,0,0,0,0
-122.38476969999999,0,0,0,1,0,0,0
-122.09449140000001,0,1,0,0,0,0,0
-122.0567866,1,0,0,0,0,0,0
-122.0922568,0,0,0,1,0,0,0
-122.29874679999999,0,1,0,0,0,0,0
-122.06751979999999,0,0,0,1,0,0,0
-122.0629953,0,0,0,0,0,1,0
-122.07207209999999,0,0,1,0,0,0,0
-121.89043980000001,0,0,0,0,0,0,1
-122.0955789,0,1,0,0,0,0,0
-122.14015,0,1,0,0,0,0,0
-122.24079240000002,0,0,1,0,0,0,0
-122.1107716,0,1,0,0,0,0,0
-122.06123429999998,0,1,0,0,0,0,0
-122.0699053,0,1,0,0,0,0,0
-122.0096653,0,0,0,0,0,0,1
-122.3774003,0,1,0,0,0,0,0
-122.356792,1,0,0,0,0,0,0
-122.32689309999999,0,0,0,0,1,0,0
-122.062816,0,0,0,1,0,0,0
-122.0613895,0,0,1,0,0,0,0
-122.196797,1,0,0,0,0,0,0
-122.1720655,0,1,0,0,0,0,0
-122.29588570000001,0,1,0,0,0,0,0
-122.2351213,0,0,1,0,0,0,0
-122.3761594,1,0,0,0,0,0,0
-122.36125659999999,0,0,0,1,0,0,0
-122.3529699,1,0,0,0,0,0,0
-122.1866199,1,0,0,0,0,0,0
-121.8897686,0,1,0,0,0,0,0
-122.11077949999999,0,0,1,0,0,0,0
-122.0860721,0,1,0,0,0,0,0
-122.22376909999998,1,0,0,0,0,0,0
-122.37645020000001,0,1,0,0,0,0,0
-122.16484979999998,0,1,0,0,0,0,0
-122.0933912,0,0,0,0,0,0,1
-122.0857165,0,0,0,0,0,0,1
-122.34751599999998,1,0,0,0,0,0,0
-122.19184240000001,0,0,0,1,0,0,0
-122.0669428,0,0,1,0,0,0,0
-122.06969509999999,0,1,0,0,0,0,0
-122.41934690000001,0,1,0,0,0,0,0
-122.2859943,1,0,0,0,0,0,0
-122.36968159999999,0,0,0,1,0,0,0
-122.10411880000001,0,1,0,0,0,0,0
-122.1056777,0,1,0,0,0,0,0
-122.27493759999999,0,1,0,0,0,0,0
-122.3190845,0,1,0,0,0,0,0
-122.2398808,0,0,1,0,0,0,0
-122.19065,0,0,0,1,0,0,0
-122.36958329999999,1,0,0,0,0,0,0
-122.1773628,1,0,0,0,0,0,0
-122.24447859999998,0,1,0,0,0,0,0
-122.2316679,0,1,0,0,0,0,0
-122.0895869,0,0,0,1,0,0,0
-122.37262450000001,0,1,0,0,0,0,0
-122.24272690000001,0,1,0,0,0,0,0
-122.14307579999999,0,0,0,1,0,0,0
-122.34514750000001,0,1,0,0,0,0,0
-122.3197072,0,1,0,0,0,0,0
-122.3125261,0,0,0,1,0,0,0
-122.07216709999999,1,0,0,0,0,0,0
-121.89132620000001,0,1,0,0,0,0,0
-122.10366880000001,0,1,0,0,0,0,0
-122.2893613,0,0,0,0,1,0,0
-122.33220870000001,0,0,0,1,0,0,0
-122.0627462,0,0,0,1,0,0,0
-122.07818710000001,0,0,0,1,0,0,0
-122.35275520000002,0,0,0,1,0,0,0
-122.08860790000001,0,0,0,1,0,0,0
-122.108923,0,1,0,0,0,0,0
-122.09716350000001,0,0,0,0,0,1,0
-122.06025359999998,0,1,0,0,0,0,0
-122.34522460000001,0,0,0,1,0,0,0
-122.2820936,0,1,0,0,0,0,0
-122.30586129999999,0,1,0,0,0,0,0
-122.22293219999999,0,1,0,0,0,0,0
-122.2908818,0,1,0,0,0,0,0
-122.22113370000001,0,1,0,0,0,0,0
-122.42746899999999,0,0,0,1,0,0,0
-122.24260009999999,0,0,0,1,0,0,0
-122.26343670000001,0,0,1,0,0,0,0
-121.89174779999999,0,0,0,0,0,0,1
-122.35296059999999,1,0,0,0,0,0,0
-121.88850729999999,0,1,0,0,0,0,0
-122.25732079999999,0,1,0,0,0,0,0
-122.11357109999999,0,0,0,0,0,1,0
-122.096154,0,0,0,0,0,0,1
-122.427218,0,1,0,0,0,0,0
-122.0688711,0,0,0,1,0,0,0
-122.36907109999999,0,1,0,0,0,0,0
-122.36676299999999,0,0,0,1,0,0,0
-122.21373429999998,0,0,0,1,0,0,0
-121.8864418,0,1,0,0,0,0,0
-122.0699117,0,0,0,0,1,0,0
-122.42736070000001,0,1,0,0,0,0,0
-122.19654270000001,0,0,0,1,0,0,0
-122.4022604,0,0,0,0,1,0,0
-122.1257831,0,0,1,0,0,0,0
-122.08875390000001,0,1,0,0,0,0,0
-122.2458945,0,0,0,0,0,1,0
-122.321459,0,0,0,1,0,0,0
-122.0721119,1,0,0,0,0,0,0
-122.10428610000001,0,0,0,0,0,1,0
-122.41906200000001,0,1,0,0,0,0,0
-122.0721555,0,1,0,0,0,0,0
-122.0922884,0,1,0,0,0,0,0
-122.06993090000002,1,0,0,0,0,0,0
-122.24383020000002,0,1,0,0,0,0,0
-122.2657817,0,1,0,0,0,0,0
-122.40142979999999,1,0,0,0,0,0,0
-122.06425300000001,0,1,0,0,0,0,0
-122.2990321,0,0,0,1,0,0,0
