lngDeg_current,Mi8,Pixel4,Pixel4Modded,Pixel4XL,Pixel4XLModded,Pixel5,SamsungS20Ultra
-122.4238582,0,1,0,0,0,0,0
-122.2814471,0,0,0,0,0,1,0
-121.8967998,0,0,0,0,0,0,1
-122.276222,0,0,0,1,0,0,0
-122.1940693,0,1,0,0,0,0,0
-122.34518,1,0,0,0,0,0,0
-122.29251629999999,0,1,0,0,0,0,0
-122.0913438,0,1,0,0,0,0,0
-122.082075,1,0,0,0,0,0,0
-122.0324146,0,0,0,0,0,0,1
-122.1353328,0,0,0,0,1,0,0
-122.4254385,0,1,0,0,0,0,0
-122.1515399,0,0,0,1,0,0,0
-122.2917472,0,1,0,0,0,0,0
-122.0724634,0,0,0,0,1,0,0
-122.34775230000001,0,1,0,0,0,0,0
-122.1522227,1,0,0,0,0,0,0
-122.06282659999998,1,0,0,0,0,0,0
-121.897828,0,1,0,0,0,0,0
-121.88692739999999,0,0,0,0,0,0,1
-122.06003929999999,0,1,0,0,0,0,0
-122.18450320000001,0,1,0,0,0,0,0
-122.07192250000001,0,1,0,0,0,0,0
-122.2300125,0,1,0,0,0,0,0
-122.1204912,0,1,0,0,0,0,0
-122.0783403,0,1,0,0,0,0,0
-122.06895449999999,0,1,0,0,0,0,0
-122.27067749999999,0,0,0,1,0,0,0
-122.1008247,0,0,0,0,0,1,0
-121.8840895,0,0,0,0,0,0,1
-122.26964270000002,0,1,0,0,0,0,0
-122.11574270000001,0,0,0,0,0,1,0
-122.272696,0,0,0,1,0,0,0
-122.2735502,0,0,1,0,0,0,0
-122.42564650000001,1,0,0,0,0,0,0
-122.0873097,0,1,0,0,0,0,0
-121.886246,0,0,0,0,0,0,1
-122.2966887,0,1,0,0,0,0,0
-122.04111189999999,0,0,0,1,0,0,0
-122.09340719999999,0,1,0,0,0,0,0
-122.09370690000002,0,0,0,0,0,1,0
-122.2759702,0,0,0,0,0,1,0
-122.4002312,0,0,0,0,1,0,0
-122.29149469999999,0,0,0,1,0,0,0
-121.89125190000001,0,0,0,0,0,0,1
-121.8974439,0,1,0,0,0,0,0
-121.8824742,0,0,0,0,0,0,1
-122.10312169999999,0,0,0,0,0,0,1
-122.0780435,1,0,0,0,0,0,0
-122.09501909999999,0,1,0,0,0,0,0
-122.094124,0,1,0,0,0,0,0
-122.26685800000001,0,0,0,1,0,0,0
-122.0919176,0,0,0,0,0,1,0
-122.06919440000001,1,0,0,0,0,0,0
-121.8920278,0,0,0,0,0,0,1
-122.10321509999999,0,0,0,0,0,1,0
-122.10299029999999,0,0,0,0,0,0,1
-122.3532838,0,0,0,1,0,0,0
-122.26478610000001,0,0,1,0,0,0,0
-122.14182520000001,0,0,0,0,1,0,0
-122.19108159999999,0,0,0,1,0,0,0
-122.08480700000001,0,0,0,0,0,1,0
-122.42414009999999,1,0,0,0,0,0,0
-122.3787635,0,0,0,1,0,0,0
-122.41791070000001,0,1,0,0,0,0,0
-122.3871865,0,0,0,0,1,0,0
-122.0901257,0,1,0,0,0,0,0
-122.4123395,1,0,0,0,0,0,0
-121.8899655,0,1,0,0,0,0,0
-122.2908748,0,0,0,1,0,0,0
-122.0051887,1,0,0,0,0,0,0
-122.42485570000001,0,1,0,0,0,0,0
-122.0799237,0,1,0,0,0,0,0
-122.2425692,0,0,1,0,0,0,0
-122.1279868,0,0,0,0,0,1,0
-122.1107196,0,1,0,0,0,0,0
-122.0650525,0,0,0,1,0,0,0
-121.89805190000001,0,0,0,0,0,0,1
-122.3355882,0,0,0,1,0,0,0
-122.04110370000001,0,0,0,0,0,0,1
-122.2982499,0,1,0,0,0,0,0
-122.3863848,0,1,0,0,0,0,0
-122.11523340000001,0,0,0,0,1,0,0
-122.2426376,0,1,0,0,0,0,0
-122.2425092,0,0,0,1,0,0,0
-122.06223529999998,0,1,0,0,0,0,0
-122.02481029999998,0,0,0,0,0,0,1
-122.0782168,0,0,0,0,1,0,0
-122.2284087,0,1,0,0,0,0,0
-122.1059989,0,0,1,0,0,0,0
-122.2797425,0,1,0,0,0,0,0
-122.10425179999999,0,0,0,0,1,0,0
-122.26713570000001,0,1,0,0,0,0,0
-122.0398723,1,0,0,0,0,0,0
-122.29182040000002,0,1,0,0,0,0,0
-122.27440379999999,0,1,0,0,0,0,0
-122.050005,0,0,0,1,0,0,0
-122.3087372,0,1,0,0,0,0,0
-122.1897544,0,0,0,1,0,0,0
-122.0999653,0,0,0,1,0,0,0
-122.06906219999999,0,0,0,0,1,0,0
-122.12814099999999,0,1,0,0,0,0,0
-122.0613232,0,0,0,1,0,0,0
-122.0600409,0,1,0,0,0,0,0
-122.0650645,1,0,0,0,0,0,0
-122.2617439,0,1,0,0,0,0,0
-122.42627890000001,0,1,0,0,0,0,0
-122.0816244,0,1,0,0,0,0,0
-122.09166100000002,0,0,0,0,0,1,0
-122.2941174,0,0,0,1,0,0,0
-122.16695990000002,0,0,0,1,0,0,0
-122.42727579999999,1,0,0,0,0,0,0
-122.1721304,0,1,0,0,0,0,0
-122.08881809999998,0,1,0,0,0,0,0
-122.16808400000001,0,0,0,1,0,0,0
-122.42629440000002,0,0,0,1,0,0,0
-122.3304429,0,0,0,1,0,0,0
-122.3479893,0,1,0,0,0,0,0
-122.42749779999998,0,0,0,1,0,0,0
-122.26379909999999,0,0,0,0,0,1,0
-122.27205520000001,0,0,0,1,0,0,0
-122.2879022,0,0,0,1,0,0,0
-122.26336140000001,0,1,0,0,0,0,0
-122.2366443,0,0,0,0,1,0,0
-121.8895503,0,1,0,0,0,0,0
-122.06593600000001,1,0,0,0,0,0,0
-122.07801140000001,0,1,0,0,0,0,0
-121.8996149,0,0,0,0,0,0,1
-122.298717,0,1,0,0,0,0,0
-122.28534540000001,0,0,1,0,0,0,0
-122.0686501,0,1,0,0,0,0,0
-121.88717209999999,0,0,0,0,0,0,1
-122.1011436,0,0,0,0,0,0,1
-122.0634221,0,0,0,0,0,1,0
-122.1030973,0,1,0,0,0,0,0
-122.0699683,0,1,0,0,0,0,0
-122.1594682,1,0,0,0,0,0,0
-122.0760007,0,1,0,0,0,0,0
-122.16405049999999,0,1,0,0,0,0,0
-122.4185236,1,0,0,0,0,0,0
-122.0917879,0,1,0,0,0,0,0
-122.09506680000001,0,0,0,0,0,0,1
-122.13300900000002,0,0,0,1,0,0,0
-122.2622588,0,1,0,0,0,0,0
-122.29450120000001,0,1,0,0,0,0,0
-122.19803300000001,1,0,0,0,0,0,0
-122.0683466,0,0,0,1,0,0,0
-122.1991341,0,1,0,0,0,0,0
-122.29914690000001,1,0,0,0,0,0,0
-122.240885,0,1,0,0,0,0,0
-122.29921329999999,0,1,0,0,0,0,0
-122.24823590000001,0,0,0,1,0,0,0
-122.0941656,0,0,1,0,0,0,0
-122.0922864,0,1,0,0,0,0,0
-122.3596557,1,0,0,0,0,0,0
-122.3132649,0,1,0,0,0,0,0
-121.89217,0,1,0,0,0,0,0
-122.0719352,0,0,1,0,0,0,0
-122.26551409999998,0,0,0,0,1,0,0
-122.13168799999998,0,1,0,0,0,0,0
-122.2924548,0,0,0,1,0,0,0
-122.08381170000001,0,0,0,0,0,1,0
-122.35604369999999,0,0,0,1,0,0,0
-122.12282450000001,0,1,0,0,0,0,0
-122.3923382,0,1,0,0,0,0,0
-122.24765009999999,0,1,0,0,0,0,0
-122.32654939999999,0,1,0,0,0,0,0
-122.3793715,0,0,0,1,0,0,0
-122.24254270000002,0,1,0,0,0,0,0
-122.0849811,0,0,0,0,0,1,0
-121.8883081,0,0,0,0,0,0,1
-122.04713729999999,0,0,0,0,0,0,1
-122.33316609999999,0,1,0,0,0,0,0
-122.1138088,0,0,0,1,0,0,0
-122.0629977,0,1,0,0,0,0,0
-122.1767902,0,0,0,1,0,0,0
-122.2480815,0,0,0,1,0,0,0
-121.88641329999999,0,0,0,0,0,0,1
-122.1212747,0,1,0,0,0,0,0
-122.4037369,0,0,0,1,0,0,0
-122.4057442,1,0,0,0,0,0,0
-122.17528270000001,0,0,0,0,1,0,0
-122.28619669999999,0,0,1,0,0,0,0
-122.1014878,0,1,0,0,0,0,0
-122.29080220000002,0,0,0,0,0,1,0
-122.1176821,0,0,0,1,0,0,0
-122.24107749999999,0,0,0,0,1,0,0
-122.0768537,0,1,0,0,0,0,0
-122.0051112,0,0,0,0,0,1,0
-122.3553033,0,0,0,1,0,0,0
-122.17937109999998,0,1,0,0,0,0,0
-122.4274162,0,1,0,0,0,0,0
-122.39768049999999,0,0,0,0,1,0,0
-122.26150259999999,0,1,0,0,0,0,0
-122.2350558,0,0,0,1,0,0,0
-122.07636770000002,0,0,0,1,0,0,0
-122.1030129,0,0,0,0,0,0,1
-122.06673310000001,0,0,0,1,0,0,0
-122.1024679,0,1,0,0,0,0,0
-122.25148270000001,0,1,0,0,0,0,0
-122.07801620000001,1,0,0,0,0,0,0
-122.24448829999999,1,0,0,0,0,0,0
-122.14241170000001,1,0,0,0,0,0,0
-122.06367409999999,0,0,0,1,0,0,0
-122.08881799999999,0,1,0,0,0,0,0
-122.4234058,0,1,0,0,0,0,0
-122.0600385,0,1,0,0,0,0,0
-122.4004287,0,1,0,0,0,0,0
-122.25898909999998,0,0,0,1,0,0,0
-122.39190900000001,0,0,0,0,1,0,0
-122.17910249999998,0,0,0,1,0,0,0
-121.88520190000001,0,1,0,0,0,0,0
-122.28239920000001,0,0,1,0,0,0,0
-122.286184,0,1,0,0,0,0,0
-122.0720501,0,1,0,0,0,0,0
-122.1770489,0,1,0,0,0,0,0
-122.14123390000002,0,1,0,0,0,0,0
-122.27963059999999,0,0,0,1,0,0,0
-122.2431084,0,0,0,1,0,0,0
-122.0702237,0,0,0,1,0,0,0
-122.0845273,0,1,0,0,0,0,0
-122.0767602,0,0,0,0,0,1,0
-122.2545603,0,0,0,1,0,0,0
-122.3715124,0,0,0,1,0,0,0
-122.1196414,1,0,0,0,0,0,0
-122.0682653,0,1,0,0,0,0,0
-122.38104080000001,0,1,0,0,0,0,0
-122.0902186,0,1,0,0,0,0,0
-122.096471,0,1,0,0,0,0,0
-122.1050748,0,0,0,0,0,0,1
-122.07666909999999,1,0,0,0,0,0,0
-121.8908675,0,0,0,0,0,0,1
-121.8896813,0,1,0,0,0,0,0
-121.88890970000001,0,1,0,0,0,0,0
-122.3099432,0,0,0,0,1,0,0
-122.3908812,0,1,0,0,0,0,0
-122.3963153,0,0,0,1,0,0,0
-122.42421770000001,0,0,0,1,0,0,0
-122.00176850000001,0,0,0,1,0,0,0
-121.883777,0,0,0,0,0,0,1
-122.0145,0,0,0,0,0,1,0
-122.1165749,1,0,0,0,0,0,0
-122.1271524,0,0,1,0,0,0,0
-122.29326609999998,0,0,1,0,0,0,0
-122.08715559999999,0,1,0,0,0,0,0
-122.0594797,0,0,0,1,0,0,0
-122.22877120000001,0,1,0,0,0,0,0
-122.28875020000001,0,0,0,0,0,1,0
-122.1024616,0,0,0,0,0,1,0
-122.0248246,0,0,0,1,0,0,0
-122.23242450000001,0,1,0,0,0,0,0
-122.4182499,0,1,0,0,0,0,0
-122.0901449,0,0,1,0,0,0,0
-122.2778803,0,1,0,0,0,0,0
-122.2365081,0,0,0,1,0,0,0
-122.10186200000001,0,0,0,0,0,1,0
-121.88609579999999,0,0,0,0,0,0,1
-122.35168970000001,0,1,0,0,0,0,0
-122.42122420000001,0,1,0,0,0,0,0
-122.29929969999999,0,1,0,0,0,0,0
-122.28436409999998,0,0,0,1,0,0,0
-122.22465179999999,0,1,0,0,0,0,0
-122.04824709999998,0,0,0,0,0,0,1
-122.2445105,1,0,0,0,0,0,0
-122.2730136,0,0,0,0,0,1,0
-122.0779055,1,0,0,0,0,0,0
-122.0807063,1,0,0,0,0,0,0
-122.2932501,0,0,0,1,0,0,0
-122.379818,0,1,0,0,0,0,0
-122.2566882,0,1,0,0,0,0,0
-122.25715,0,0,0,1,0,0,0
-122.08842560000001,0,1,0,0,0,0,0
-122.0779244,0,0,0,1,0,0,0
-122.273524,1,0,0,0,0,0,0
-122.06990079999998,1,0,0,0,0,0,0
-122.248278,0,0,0,1,0,0,0
-121.8866952,0,1,0,0,0,0,0
-122.29813909999999,0,0,0,1,0,0,0
-122.3432861,0,0,0,1,0,0,0
-122.08970670000001,0,1,0,0,0,0,0
-122.078103,0,0,0,1,0,0,0
-122.3195593,0,0,0,0,1,0,0
-122.29871340000001,0,1,0,0,0,0,0
-121.88994270000002,0,1,0,0,0,0,0
-122.22431359999999,0,0,0,1,0,0,0
-122.06487630000001,0,1,0,0,0,0,0
-121.8868926,0,0,0,0,0,0,1
-122.08215159999999,0,0,0,0,0,0,1
-121.89805729999999,0,1,0,0,0,0,0
-122.2463942,0,0,1,0,0,0,0
-122.2413747,0,0,0,1,0,0,0
-122.07000959999999,0,0,0,0,1,0,0
-121.8859752,0,0,0,0,0,0,1
-122.2980106,0,1,0,0,0,0,0
-122.1140678,0,0,0,0,0,1,0
-122.1081062,0,1,0,0,0,0,0
-122.0202462,1,0,0,0,0,0,0
-122.065518,1,0,0,0,0,0,0
-122.1006813,1,0,0,0,0,0,0
-122.2924886,1,0,0,0,0,0,0
-122.2513369,0,0,0,1,0,0,0
-122.2491,0,1,0,0,0,0,0
-122.13229380000001,0,1,0,0,0,0,0
-122.07815910000001,0,0,0,1,0,0,0
-122.42742279999999,0,0,0,1,0,0,0
-121.90025020000002,0,0,0,0,0,0,1
-122.068954,0,0,1,0,0,0,0
-122.1286242,0,1,0,0,0,0,0
-122.072084,0,0,1,0,0,0,0
-121.8900173,0,0,0,0,0,0,1
-122.2985831,0,0,0,1,0,0,0
-122.3644332,0,1,0,0,0,0,0
-122.08056299999998,0,0,0,0,0,0,1
-122.2213338,0,0,0,1,0,0,0
-122.27662509999999,0,0,1,0,0,0,0
-122.0794775,0,0,0,1,0,0,0
-121.88288600000001,0,0,0,0,0,0,1
-122.2123812,0,1,0,0,0,0,0
-122.05922849999999,0,1,0,0,0,0,0
-122.1323001,0,0,0,1,0,0,0
-122.06555039999999,0,0,0,0,0,1,0
-122.2365185,0,1,0,0,0,0,0
-122.2533894,0,0,0,0,0,1,0
-122.07816729999999,0,1,0,0,0,0,0
-122.0277465,1,0,0,0,0,0,0
-122.2353653,0,0,0,1,0,0,0
-122.4191165,0,0,0,0,1,0,0
-122.2486673,0,1,0,0,0,0,0
-122.4111743,1,0,0,0,0,0,0
-122.01335759999999,1,0,0,0,0,0,0
-122.29864309999999,0,0,0,0,1,0,0
-122.2531541,0,0,0,0,1,0,0
-122.23302930000001,0,0,0,1,0,0,0
-122.2891354,0,0,1,0,0,0,0
-122.10298999999999,0,0,0,0,0,1,0
-122.28197279999999,0,0,0,1,0,0,0
-122.29490859999999,0,0,0,1,0,0,0
-122.2129118,0,0,0,0,1,0,0
-121.890501,0,0,0,0,0,0,1
-122.0944487,0,0,0,0,0,1,0
-121.88843840000001,0,1,0,0,0,0,0
-122.2891997,0,0,0,0,0,1,0
-121.8942091,0,0,0,0,0,0,1
-122.20585259999999,0,0,0,0,1,0,0
-122.0816824,0,1,0,0,0,0,0
-122.2672716,0,0,0,0,0,1,0
-122.3538038,0,0,0,0,1,0,0
-121.88551070000001,0,0,0,0,0,0,1
-122.2476332,0,0,0,1,0,0,0
-122.0758631,0,0,0,0,0,1,0
-121.88808870000001,0,1,0,0,0,0,0
-122.08968929999999,0,0,0,0,0,0,1
-122.1067385,0,1,0,0,0,0,0
-122.2438037,0,0,0,0,0,1,0
-122.07600420000001,0,0,0,0,0,1,0
-121.8823935,0,0,0,0,0,0,1
-122.0699197,0,1,0,0,0,0,0
-122.0661809,0,1,0,0,0,0,0
-122.09183840000001,0,1,0,0,0,0,0
-122.06992379999998,1,0,0,0,0,0,0
-122.0781594,0,0,0,0,1,0,0
-122.09291029999999,0,0,1,0,0,0,0
-122.26360759999999,0,0,0,0,0,1,0
-122.1879166,0,0,0,1,0,0,0
-122.0602563,0,0,0,0,0,1,0
-122.32259930000001,0,0,0,1,0,0,0
-122.06780239999999,0,0,1,0,0,0,0
-122.1891271,0,0,0,1,0,0,0
-122.20450659999999,1,0,0,0,0,0,0
-121.88698970000002,0,1,0,0,0,0,0
-122.1029821,0,0,0,0,0,0,1
-122.23425870000001,0,0,1,0,0,0,0
-122.0597578,0,0,0,1,0,0,0
-122.4262838,0,1,0,0,0,0,0
-122.3918024,0,0,0,0,1,0,0
-122.29973030000001,0,1,0,0,0,0,0
-122.06755120000001,0,0,1,0,0,0,0
-121.8887042,0,0,0,0,0,0,1
-122.3713938,0,0,0,0,1,0,0
-122.01848290000001,0,0,0,0,0,0,1
-122.06310800000001,0,0,0,1,0,0,0
-122.17275420000001,0,0,0,0,1,0,0
-122.10001580000001,0,0,0,1,0,0,0
-122.37577409999999,0,1,0,0,0,0,0
-122.0909064,0,0,0,0,0,0,1
-122.0084044,0,0,0,0,0,0,1
-122.13314640000002,0,1,0,0,0,0,0
-122.340604,0,1,0,0,0,0,0
-122.25698940000001,0,0,1,0,0,0,0
-122.2368372,0,1,0,0,0,0,0
-122.34568059999998,0,1,0,0,0,0,0
-122.1029848,0,0,0,0,0,1,0
-122.1289972,0,0,1,0,0,0,0
-122.1289969,0,0,0,0,1,0,0
-122.34669699999999,0,0,0,1,0,0,0
-122.0982899,0,1,0,0,0,0,0
-122.3469834,1,0,0,0,0,0,0
-122.32364440000002,0,1,0,0,0,0,0
-122.09669709999999,0,0,0,0,0,1,0
-122.3276817,0,1,0,0,0,0,0
-122.4258137,0,1,0,0,0,0,0
-122.2324268,0,1,0,0,0,0,0
-122.3598324,0,1,0,0,0,0,0
-122.1028354,0,0,0,0,0,0,1
-122.2447071,0,0,1,0,0,0,0
-122.3081506,1,0,0,0,0,0,0
-122.3169604,0,1,0,0,0,0,0
-121.88619950000002,0,0,0,0,0,0,1
-122.36162379999999,0,1,0,0,0,0,0
-122.4173899,0,1,0,0,0,0,0
-121.8920827,0,1,0,0,0,0,0
-122.19016599999999,0,1,0,0,0,0,0
-122.24972079999999,0,0,0,0,0,1,0
-122.059744,0,0,0,1,0,0,0
-122.29059380000001,0,0,0,0,0,1,0
-122.11608490000002,1,0,0,0,0,0,0
-122.34847240000002,0,1,0,0,0,0,0
-122.2909942,0,0,0,1,0,0,0
-122.32349009999999,0,1,0,0,0,0,0
-122.2666814,0,1,0,0,0,0,0
-122.0500973,0,1,0,0,0,0,0
-122.06990619999999,1,0,0,0,0,0,0
-122.06372549999999,1,0,0,0,0,0,0
-122.10164329999999,0,0,0,0,0,1,0
-122.0950355,0,0,0,0,0,1,0
-122.09071909999999,0,1,0,0,0,0,0
-122.12703400000001,0,1,0,0,0,0,0
-122.27697579999999,0,0,1,0,0,0,0
-122.259215,0,0,1,0,0,0,0
-121.88271470000001,0,1,0,0,0,0,0
-122.35295990000002,0,0,0,1,0,0,0
-122.1635088,0,0,0,1,0,0,0
-122.3556608,0,1,0,0,0,0,0
-122.2182081,0,1,0,0,0,0,0
-122.18126770000002,0,0,0,1,0,0,0
-122.0955574,0,0,0,0,0,0,1
-122.1116624,0,0,0,0,0,1,0
-122.08234350000001,0,1,0,0,0,0,0
-122.05975090000001,0,1,0,0,0,0,0
-122.22834879999999,1,0,0,0,0,0,0
-122.12690970000001,0,1,0,0,0,0,0
-122.0889261,0,1,0,0,0,0,0
-122.0703831,0,0,0,1,0,0,0
-122.07211540000002,1,0,0,0,0,0,0
-122.0927752,0,0,0,0,0,1,0
-122.0781603,1,0,0,0,0,0,0
-122.0503466,0,0,0,1,0,0,0
-121.8921236,0,1,0,0,0,0,0
-122.3697831,0,0,0,1,0,0,0
-122.0666432,0,1,0,0,0,0,0
-122.22727959999999,0,0,0,1,0,0,0
-122.07037,0,0,0,1,0,0,0
-122.1540883,0,0,0,0,1,0,0
-122.1364761,0,0,0,0,1,0,0
-122.07529299999999,0,1,0,0,0,0,0
-122.0762139,0,0,0,0,0,0,1
-121.8846923,0,1,0,0,0,0,0
-122.30139640000002,0,0,0,1,0,0,0
-121.89635120000001,0,1,0,0,0,0,0
-122.29940690000001,0,1,0,0,0,0,0
-121.8857903,0,1,0,0,0,0,0
-122.1030135,0,0,0,0,0,0,1
-121.8876078,0,0,0,0,0,0,1
-121.89057520000001,0,0,0,0,0,0,1
-122.406815,0,1,0,0,0,0,0
-122.06958590000002,0,1,0,0,0,0,0
-122.1069712,0,0,0,0,1,0,0
-121.8909952,0,1,0,0,0,0,0
-121.8945294,0,1,0,0,0,0,0
-121.88821680000001,0,0,0,0,0,0,1
-122.0699678,0,1,0,0,0,0,0
-122.0723993,0,0,0,1,0,0,0
-122.25637920000001,0,0,0,1,0,0,0
-122.28096599999999,0,1,0,0,0,0,0
-122.07225220000001,0,0,0,1,0,0,0
-122.2498226,1,0,0,0,0,0,0
-122.1520146,0,1,0,0,0,0,0
-121.8857707,0,0,0,0,0,0,1
-122.17884280000001,0,1,0,0,0,0,0
-122.08977809999999,0,1,0,0,0,0,0
-122.3531582,1,0,0,0,0,0,0
-122.22173290000002,0,0,0,1,0,0,0
-122.23136559999999,0,0,0,1,0,0,0
-122.26342790000001,0,1,0,0,0,0,0
-122.23633459999999,0,1,0,0,0,0,0
-122.3208946,0,0,0,0,1,0,0
-122.11327779999999,0,1,0,0,0,0,0
-122.103225,0,1,0,0,0,0,0
-122.14563629999999,0,0,0,0,1,0,0
-122.07274779999999,0,1,0,0,0,0,0
-122.4021675,1,0,0,0,0,0,0
-122.147287,0,1,0,0,0,0,0
-122.1031262,0,1,0,0,0,0,0
-121.892026,0,0,0,0,0,0,1
-122.2184784,0,0,0,1,0,0,0
-122.1675604,0,0,0,1,0,0,0
-122.0772913,1,0,0,0,0,0,0
-121.90033799999999,0,1,0,0,0,0,0
-122.06312779999999,0,0,0,1,0,0,0
-122.08384720000001,0,1,0,0,0,0,0
-122.09068,0,0,0,0,1,0,0
-122.0963142,0,1,0,0,0,0,0
-122.0771743,0,1,0,0,0,0,0
-122.0921389,0,1,0,0,0,0,0
-122.093902,1,0,0,0,0,0,0
-122.11004720000001,0,0,0,1,0,0,0
-122.10584080000001,0,1,0,0,0,0,0
-122.239979,0,1,0,0,0,0,0
-122.28086370000001,0,1,0,0,0,0,0
-122.2884532,0,1,0,0,0,0,0
-122.0779237,1,0,0,0,0,0,0
-122.0965133,0,1,0,0,0,0,0
-121.88681170000001,0,0,0,0,0,0,1
-122.02105049999999,0,0,0,1,0,0,0
-122.2233747,0,0,0,0,1,0,0
-122.28822849999999,0,1,0,0,0,0,0
-122.07255420000001,0,0,0,0,1,0,0
-122.2703217,0,1,0,0,0,0,0
-122.4282043,0,1,0,0,0,0,0
-122.0780601,1,0,0,0,0,0,0
-122.2542399,0,0,1,0,0,0,0
-122.3533127,0,1,0,0,0,0,0
-122.24111470000001,0,0,0,1,0,0,0
-122.2164522,0,0,0,1,0,0,0
-122.07293059999999,0,0,0,0,1,0,0
-122.07974569999999,0,0,0,0,1,0,0
-122.09200700000001,0,1,0,0,0,0,0
-122.0600273,0,1,0,0,0,0,0
-121.89193859999999,0,0,0,0,0,0,1
-122.24410359999999,0,1,0,0,0,0,0
-122.2437953,0,0,0,1,0,0,0
-122.0637737,0,0,0,1,0,0,0
-122.0779118,0,1,0,0,0,0,0
-122.35807209999999,0,1,0,0,0,0,0
-122.35287930000001,1,0,0,0,0,0,0
-122.38245970000001,0,1,0,0,0,0,0
-122.2830061,0,0,0,0,0,1,0
-122.3239357,0,1,0,0,0,0,0
-121.8858455,0,0,0,0,0,0,1
-122.35443500000001,0,1,0,0,0,0,0
-121.88520590000002,0,1,0,0,0,0,0
-122.13637,0,1,0,0,0,0,0
-122.0876875,0,0,0,0,0,1,0
-122.0593277,0,0,0,1,0,0,0
-122.23894320000001,0,0,0,0,0,1,0
-122.06990520000001,0,1,0,0,0,0,0
-122.35443559999999,0,0,0,1,0,0,0
-121.88272090000001,0,0,0,0,0,0,1
-122.02480890000001,0,0,0,0,0,0,1
-122.1162811,0,1,0,0,0,0,0
-122.3528693,0,1,0,0,0,0,0
-122.1601462,1,0,0,0,0,0,0
-122.0824867,0,1,0,0,0,0,0
-122.089706,0,0,0,0,0,1,0
-122.31408950000001,0,0,0,1,0,0,0
-122.061249,0,0,1,0,0,0,0
-122.06741699999999,0,0,1,0,0,0,0
-122.18050840000001,0,1,0,0,0,0,0
-122.35237790000001,1,0,0,0,0,0,0
-122.2458158,0,0,0,1,0,0,0
-122.2398889,0,0,0,1,0,0,0
-121.99984380000001,0,0,0,0,0,0,1
-122.3479795,0,0,0,1,0,0,0
-122.0680994,0,0,0,1,0,0,0
-122.38334760000001,0,1,0,0,0,0,0
-122.10704960000001,0,1,0,0,0,0,0
-122.3837679,0,0,0,1,0,0,0
-122.06652140000001,0,0,1,0,0,0,0
-122.2339375,0,0,0,1,0,0,0
-122.39721920000001,0,1,0,0,0,0,0
-122.0187095,1,0,0,0,0,0,0
-122.28387620000001,0,1,0,0,0,0,0
-122.0279131,0,0,0,0,0,0,1
-122.18120959999999,0,0,0,0,1,0,0
-122.1875828,0,1,0,0,0,0,0
-122.07255500000001,0,1,0,0,0,0,0
-122.082086,1,0,0,0,0,0,0
-122.2705624,0,0,0,1,0,0,0
-122.24921359999999,0,0,1,0,0,0,0
-122.06283570000001,1,0,0,0,0,0,0
-122.3810393,0,0,0,1,0,0,0
-122.0689996,0,1,0,0,0,0,0
-121.89582759999999,0,0,0,0,0,0,1
-122.34619350000001,1,0,0,0,0,0,0
-122.09784640000001,0,0,0,0,0,0,1
-122.09093030000001,0,1,0,0,0,0,0
-122.3718125,0,0,0,1,0,0,0
-122.35569869999999,0,0,0,1,0,0,0
-122.19612169999999,0,0,0,1,0,0,0
-122.062874,0,1,0,0,0,0,0
-122.07009860000001,0,0,0,1,0,0,0
-122.29240859999999,0,0,1,0,0,0,0
-122.06363909999999,0,0,0,0,0,1,0
-122.08905459999998,0,0,0,0,0,0,1
-122.36764129999999,0,1,0,0,0,0,0
-121.8882007,0,1,0,0,0,0,0
-122.24362450000001,0,1,0,0,0,0,0
-122.34518929999999,0,1,0,0,0,0,0
-121.88577920000002,0,1,0,0,0,0,0
-121.88488819999999,0,1,0,0,0,0,0
-122.2324009,0,1,0,0,0,0,0
-122.09886920000001,1,0,0,0,0,0,0
-122.26283259999998,0,0,0,1,0,0,0
-121.89043810000001,0,0,0,0,0,0,1
-121.88505579999999,0,1,0,0,0,0,0
-122.28373149999999,0,0,1,0,0,0,0
-121.8905105,0,0,0,0,0,0,1
-122.1428663,0,1,0,0,0,0,0
-122.2790104,1,0,0,0,0,0,0
-122.095074,0,1,0,0,0,0,0
-122.10965790000002,0,0,0,0,0,0,1
-122.3198138,0,0,0,0,1,0,0
-122.2913247,0,1,0,0,0,0,0
-122.0988111,0,0,0,0,0,0,1
-121.9869514,1,0,0,0,0,0,0
-122.42017790000001,0,0,0,0,1,0,0
-122.32562340000001,0,1,0,0,0,0,0
-122.32525590000002,0,1,0,0,0,0,0
-122.40669540000002,0,1,0,0,0,0,0
-122.10294180000001,0,1,0,0,0,0,0
-122.0723561,0,0,0,0,0,1,0
-122.0610287,0,1,0,0,0,0,0
-121.89198859999999,0,0,0,0,0,0,1
-122.40133610000001,1,0,0,0,0,0,0
-122.06236059999999,1,0,0,0,0,0,0
-122.0781956,0,0,0,0,1,0,0
-122.38375420000001,0,0,0,0,1,0,0
-121.88670090000001,0,1,0,0,0,0,0
-122.0677477,0,1,0,0,0,0,0
-122.24342879999999,0,0,0,1,0,0,0
-122.13415810000001,0,1,0,0,0,0,0
-121.89781629999999,0,1,0,0,0,0,0
-122.1009612,0,0,0,1,0,0,0
-122.3822614,0,1,0,0,0,0,0
-122.42594720000001,0,0,0,1,0,0,0
-122.13917649999999,0,0,0,1,0,0,0
-122.10683300000001,0,1,0,0,0,0,0
-122.2912437,0,1,0,0,0,0,0
